"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","test_wave_staging_create_page_from_blank_template","tests","2026-07-14","passed","2026-07-14","","test_wave_staging_area_edits","",""
"","4","test_build_status_unknown_website_returns_404","tests","2026-07-14","passed","2026-07-14","","test_website_crud","",""
"","4","test_sqlite_client_recovers_when_pooled_connection_is_closed","tests","2026-07-14","passed","2026-07-14","","test_sqlite_pooling","",""
"A different app_user cannot update another owner's client.","911","test_patch_client_cross_tenant_returns_404","tests","2026-07-14","passed","2026-07-14","","test_clients_ownership","",""
"","7","test_wave_staging_create_page_rejects_stale_manifest_etag","tests","2026-07-14","passed","2026-07-14","","test_wave_staging_area_edits","",""
"A different app_user cannot delete another owner's client.","910","test_delete_client_cross_tenant_returns_404","tests","2026-07-14","passed","2026-07-14","","test_clients_ownership","",""
"","1","test_snowflake_client_execute_and_execute_many","tests","2026-07-14","passed","2026-07-14","","test_sqlite_pooling","",""
"","6","test_wave_staging_set_home_updates_manifest_entry","tests","2026-07-14","passed","2026-07-14","","test_wave_staging_area_edits","",""
"","7","test_wave_build_website_rejects_unknown_output_target","tests","2026-07-14","passed","2026-07-14","","test_wave_build_website","",""
"","3","test_login_unknown_email_returns_401","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"","4","test_me_returns_user_info","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"","1","test_build_prompt_enables_booking_form_with_prefix","tests","2026-07-14","passed","2026-07-14","","test_prompt_locking","",""
"","22","test_wave_staging_page_templates_lists_blank_and_recommended","tests","2026-07-14","passed","2026-07-14","","test_wave_staging_area_edits","",""
"","1","test_sqlite_client_execute_many_refresh_path","tests","2026-07-14","passed","2026-07-14","","test_sqlite_pooling","",""
"","17","test_enforce_generated_html_spec_realigns_brand_and_medical_context","tests","2026-07-14","passed","2026-07-14","","test_reference_media_handling","",""
"","2","test_finalize_image_requires_authentication","tests","2026-07-14","passed","2026-07-14","","test_wave1_security","",""
"","6","test_put_staged_html_writes_manifest_and_entry_file","tests","2026-07-14","passed","2026-07-14","","test_staging_artifacts","",""
"","313","test_register_duplicate_email_returns_409","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"","7","test_update_website_nothing_to_update","tests","2026-07-14","passed","2026-07-14","","test_website_crud","",""
"","1","test_enforce_generated_html_spec_injects_only_missing_media_types","tests","2026-07-14","passed","2026-07-14","","test_reference_media_handling","",""
"","1","test_build_prompt_disables_booking_form_without_prefix","tests","2026-07-14","passed","2026-07-14","","test_prompt_locking","",""
"","4","test_create_website_unknown_theme_returns_400","tests","2026-07-14","passed","2026-07-14","","test_website_crud","",""
"","305","test_login_wrong_password_returns_401","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"","6","test_coupon_update_still_works_with_allowlisted_fields","tests","2026-07-14","passed","2026-07-14","","test_wave1_security","",""
"","5","test_finalize_image_forbidden_for_non_owner","tests","2026-07-14","passed","2026-07-14","","test_wave1_security","",""
"","3","test_me_missing_token_returns_401","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"","10","test_enforce_generated_html_spec_injects_media_section_when_missing","tests","2026-07-14","passed","2026-07-14","","test_reference_media_handling","",""
"","11","test_update_website_title","tests","2026-07-14","passed","2026-07-14","","test_website_crud","",""
"","308","test_login_returns_token","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"slowapi should attach X-RateLimit-* headers on auth endpoints.","308","test_register_rate_limit_header_present","tests","2026-07-14","passed","2026-07-14","","test_auth","",""
"","3","test_sqlite_client_execute_many_and_fetchone_fetchall","tests","2026-07-14","passed","2026-07-14","","test_sqlite_pooling","",""
"","18","test_sqlite_client_reuses_connection_per_thread","tests","2026-07-14","passed","2026-07-14","","test_sqlite_pooling","",""
"A different app_user cannot read service permissions of another owner's client.","910","test_get_client_services_cross_tenant_returns_404","tests","2026-07-14","passed","2026-07-14","","test_clients_ownership","",""
